"Absolute way";"Relative way";"Class"
"D:/dataset/random_dataset/00480.jpg";"dataset/random_dataset/00480.jpg";"tiger"
"D:/dataset/random_dataset/07482.jpg";"dataset/random_dataset/07482.jpg";"tiger"
"D:/dataset/random_dataset/03742.jpg";"dataset/random_dataset/03742.jpg";"tiger"
"D:/dataset/random_dataset/01220.jpg";"dataset/random_dataset/01220.jpg";"tiger"
"D:/dataset/random_dataset/05929.jpg";"dataset/random_dataset/05929.jpg";"tiger"
"D:/dataset/random_dataset/06635.jpg";"dataset/random_dataset/06635.jpg";"tiger"
"D:/dataset/random_dataset/01516.jpg";"dataset/random_dataset/01516.jpg";"tiger"
"D:/dataset/random_dataset/02121.jpg";"dataset/random_dataset/02121.jpg";"tiger"
"D:/dataset/random_dataset/01635.jpg";"dataset/random_dataset/01635.jpg";"tiger"
"D:/dataset/random_dataset/09841.jpg";"dataset/random_dataset/09841.jpg";"tiger"
"D:/dataset/random_dataset/03277.jpg";"dataset/random_dataset/03277.jpg";"tiger"
"D:/dataset/random_dataset/01173.jpg";"dataset/random_dataset/01173.jpg";"tiger"
"D:/dataset/random_dataset/03700.jpg";"dataset/random_dataset/03700.jpg";"tiger"
"D:/dataset/random_dataset/08130.jpg";"dataset/random_dataset/08130.jpg";"tiger"
"D:/dataset/random_dataset/00464.jpg";"dataset/random_dataset/00464.jpg";"tiger"
"D:/dataset/random_dataset/09474.jpg";"dataset/random_dataset/09474.jpg";"tiger"
"D:/dataset/random_dataset/05681.jpg";"dataset/random_dataset/05681.jpg";"tiger"
"D:/dataset/random_dataset/00667.jpg";"dataset/random_dataset/00667.jpg";"tiger"
"D:/dataset/random_dataset/02011.jpg";"dataset/random_dataset/02011.jpg";"tiger"
"D:/dataset/random_dataset/02272.jpg";"dataset/random_dataset/02272.jpg";"tiger"
"D:/dataset/random_dataset/07268.jpg";"dataset/random_dataset/07268.jpg";"tiger"
"D:/dataset/random_dataset/07306.jpg";"dataset/random_dataset/07306.jpg";"tiger"
"D:/dataset/random_dataset/04292.jpg";"dataset/random_dataset/04292.jpg";"tiger"
"D:/dataset/random_dataset/06714.jpg";"dataset/random_dataset/06714.jpg";"tiger"
"D:/dataset/random_dataset/01436.jpg";"dataset/random_dataset/01436.jpg";"tiger"
"D:/dataset/random_dataset/04809.jpg";"dataset/random_dataset/04809.jpg";"tiger"
"D:/dataset/random_dataset/04347.jpg";"dataset/random_dataset/04347.jpg";"tiger"
"D:/dataset/random_dataset/01837.jpg";"dataset/random_dataset/01837.jpg";"tiger"
"D:/dataset/random_dataset/08588.jpg";"dataset/random_dataset/08588.jpg";"tiger"
"D:/dataset/random_dataset/02170.jpg";"dataset/random_dataset/02170.jpg";"tiger"
"D:/dataset/random_dataset/03766.jpg";"dataset/random_dataset/03766.jpg";"tiger"
"D:/dataset/random_dataset/05423.jpg";"dataset/random_dataset/05423.jpg";"tiger"
"D:/dataset/random_dataset/09850.jpg";"dataset/random_dataset/09850.jpg";"tiger"
"D:/dataset/random_dataset/06330.jpg";"dataset/random_dataset/06330.jpg";"tiger"
"D:/dataset/random_dataset/05296.jpg";"dataset/random_dataset/05296.jpg";"tiger"
"D:/dataset/random_dataset/05857.jpg";"dataset/random_dataset/05857.jpg";"tiger"
"D:/dataset/random_dataset/07091.jpg";"dataset/random_dataset/07091.jpg";"tiger"
"D:/dataset/random_dataset/01392.jpg";"dataset/random_dataset/01392.jpg";"tiger"
"D:/dataset/random_dataset/03699.jpg";"dataset/random_dataset/03699.jpg";"tiger"
"D:/dataset/random_dataset/09611.jpg";"dataset/random_dataset/09611.jpg";"tiger"
"D:/dataset/random_dataset/08778.jpg";"dataset/random_dataset/08778.jpg";"tiger"
"D:/dataset/random_dataset/09062.jpg";"dataset/random_dataset/09062.jpg";"tiger"
"D:/dataset/random_dataset/03373.jpg";"dataset/random_dataset/03373.jpg";"tiger"
"D:/dataset/random_dataset/07303.jpg";"dataset/random_dataset/07303.jpg";"tiger"
"D:/dataset/random_dataset/09959.jpg";"dataset/random_dataset/09959.jpg";"tiger"
"D:/dataset/random_dataset/08140.jpg";"dataset/random_dataset/08140.jpg";"tiger"
"D:/dataset/random_dataset/02016.jpg";"dataset/random_dataset/02016.jpg";"tiger"
"D:/dataset/random_dataset/00848.jpg";"dataset/random_dataset/00848.jpg";"tiger"
"D:/dataset/random_dataset/06539.jpg";"dataset/random_dataset/06539.jpg";"tiger"
"D:/dataset/random_dataset/07881.jpg";"dataset/random_dataset/07881.jpg";"tiger"
"D:/dataset/random_dataset/01681.jpg";"dataset/random_dataset/01681.jpg";"tiger"
"D:/dataset/random_dataset/08607.jpg";"dataset/random_dataset/08607.jpg";"tiger"
"D:/dataset/random_dataset/07933.jpg";"dataset/random_dataset/07933.jpg";"tiger"
"D:/dataset/random_dataset/01574.jpg";"dataset/random_dataset/01574.jpg";"tiger"
"D:/dataset/random_dataset/07079.jpg";"dataset/random_dataset/07079.jpg";"tiger"
"D:/dataset/random_dataset/09013.jpg";"dataset/random_dataset/09013.jpg";"tiger"
"D:/dataset/random_dataset/04734.jpg";"dataset/random_dataset/04734.jpg";"tiger"
"D:/dataset/random_dataset/04291.jpg";"dataset/random_dataset/04291.jpg";"tiger"
"D:/dataset/random_dataset/01223.jpg";"dataset/random_dataset/01223.jpg";"tiger"
"D:/dataset/random_dataset/00655.jpg";"dataset/random_dataset/00655.jpg";"tiger"
"D:/dataset/random_dataset/06377.jpg";"dataset/random_dataset/06377.jpg";"tiger"
"D:/dataset/random_dataset/02937.jpg";"dataset/random_dataset/02937.jpg";"tiger"
"D:/dataset/random_dataset/03972.jpg";"dataset/random_dataset/03972.jpg";"tiger"
"D:/dataset/random_dataset/01375.jpg";"dataset/random_dataset/01375.jpg";"tiger"
"D:/dataset/random_dataset/01889.jpg";"dataset/random_dataset/01889.jpg";"tiger"
"D:/dataset/random_dataset/08162.jpg";"dataset/random_dataset/08162.jpg";"tiger"
"D:/dataset/random_dataset/05179.jpg";"dataset/random_dataset/05179.jpg";"tiger"
"D:/dataset/random_dataset/09752.jpg";"dataset/random_dataset/09752.jpg";"tiger"
"D:/dataset/random_dataset/03431.jpg";"dataset/random_dataset/03431.jpg";"tiger"
"D:/dataset/random_dataset/04175.jpg";"dataset/random_dataset/04175.jpg";"tiger"
"D:/dataset/random_dataset/08310.jpg";"dataset/random_dataset/08310.jpg";"tiger"
"D:/dataset/random_dataset/01955.jpg";"dataset/random_dataset/01955.jpg";"tiger"
"D:/dataset/random_dataset/03411.jpg";"dataset/random_dataset/03411.jpg";"tiger"
"D:/dataset/random_dataset/03105.jpg";"dataset/random_dataset/03105.jpg";"tiger"
"D:/dataset/random_dataset/07270.jpg";"dataset/random_dataset/07270.jpg";"tiger"
"D:/dataset/random_dataset/00624.jpg";"dataset/random_dataset/00624.jpg";"tiger"
"D:/dataset/random_dataset/01585.jpg";"dataset/random_dataset/01585.jpg";"tiger"
"D:/dataset/random_dataset/02186.jpg";"dataset/random_dataset/02186.jpg";"tiger"
"D:/dataset/random_dataset/08484.jpg";"dataset/random_dataset/08484.jpg";"tiger"
"D:/dataset/random_dataset/01841.jpg";"dataset/random_dataset/01841.jpg";"tiger"
"D:/dataset/random_dataset/05515.jpg";"dataset/random_dataset/05515.jpg";"tiger"
"D:/dataset/random_dataset/07076.jpg";"dataset/random_dataset/07076.jpg";"tiger"
"D:/dataset/random_dataset/03132.jpg";"dataset/random_dataset/03132.jpg";"tiger"
"D:/dataset/random_dataset/00537.jpg";"dataset/random_dataset/00537.jpg";"tiger"
"D:/dataset/random_dataset/05826.jpg";"dataset/random_dataset/05826.jpg";"tiger"
"D:/dataset/random_dataset/05830.jpg";"dataset/random_dataset/05830.jpg";"tiger"
"D:/dataset/random_dataset/01833.jpg";"dataset/random_dataset/01833.jpg";"tiger"
"D:/dataset/random_dataset/09319.jpg";"dataset/random_dataset/09319.jpg";"tiger"
"D:/dataset/random_dataset/06785.jpg";"dataset/random_dataset/06785.jpg";"tiger"
"D:/dataset/random_dataset/01446.jpg";"dataset/random_dataset/01446.jpg";"tiger"
"D:/dataset/random_dataset/03248.jpg";"dataset/random_dataset/03248.jpg";"tiger"
"D:/dataset/random_dataset/02939.jpg";"dataset/random_dataset/02939.jpg";"tiger"
"D:/dataset/random_dataset/04902.jpg";"dataset/random_dataset/04902.jpg";"tiger"
"D:/dataset/random_dataset/04590.jpg";"dataset/random_dataset/04590.jpg";"tiger"
"D:/dataset/random_dataset/00890.jpg";"dataset/random_dataset/00890.jpg";"tiger"
"D:/dataset/random_dataset/06095.jpg";"dataset/random_dataset/06095.jpg";"tiger"
"D:/dataset/random_dataset/02912.jpg";"dataset/random_dataset/02912.jpg";"tiger"
"D:/dataset/random_dataset/01400.jpg";"dataset/random_dataset/01400.jpg";"tiger"
"D:/dataset/random_dataset/05128.jpg";"dataset/random_dataset/05128.jpg";"tiger"
"D:/dataset/random_dataset/06057.jpg";"dataset/random_dataset/06057.jpg";"tiger"
"D:/dataset/random_dataset/07538.jpg";"dataset/random_dataset/07538.jpg";"tiger"
"D:/dataset/random_dataset/05792.jpg";"dataset/random_dataset/05792.jpg";"tiger"
"D:/dataset/random_dataset/09015.jpg";"dataset/random_dataset/09015.jpg";"tiger"
"D:/dataset/random_dataset/08577.jpg";"dataset/random_dataset/08577.jpg";"tiger"
"D:/dataset/random_dataset/05800.jpg";"dataset/random_dataset/05800.jpg";"tiger"
"D:/dataset/random_dataset/07839.jpg";"dataset/random_dataset/07839.jpg";"tiger"
"D:/dataset/random_dataset/06506.jpg";"dataset/random_dataset/06506.jpg";"tiger"
"D:/dataset/random_dataset/07564.jpg";"dataset/random_dataset/07564.jpg";"tiger"
"D:/dataset/random_dataset/08865.jpg";"dataset/random_dataset/08865.jpg";"tiger"
"D:/dataset/random_dataset/01391.jpg";"dataset/random_dataset/01391.jpg";"tiger"
"D:/dataset/random_dataset/05329.jpg";"dataset/random_dataset/05329.jpg";"tiger"
"D:/dataset/random_dataset/08219.jpg";"dataset/random_dataset/08219.jpg";"tiger"
"D:/dataset/random_dataset/08354.jpg";"dataset/random_dataset/08354.jpg";"tiger"
"D:/dataset/random_dataset/06532.jpg";"dataset/random_dataset/06532.jpg";"tiger"
"D:/dataset/random_dataset/08529.jpg";"dataset/random_dataset/08529.jpg";"tiger"
"D:/dataset/random_dataset/03599.jpg";"dataset/random_dataset/03599.jpg";"tiger"
"D:/dataset/random_dataset/09253.jpg";"dataset/random_dataset/09253.jpg";"tiger"
"D:/dataset/random_dataset/00344.jpg";"dataset/random_dataset/00344.jpg";"tiger"
"D:/dataset/random_dataset/02037.jpg";"dataset/random_dataset/02037.jpg";"tiger"
"D:/dataset/random_dataset/07633.jpg";"dataset/random_dataset/07633.jpg";"tiger"
"D:/dataset/random_dataset/00737.jpg";"dataset/random_dataset/00737.jpg";"tiger"
"D:/dataset/random_dataset/04706.jpg";"dataset/random_dataset/04706.jpg";"tiger"
"D:/dataset/random_dataset/07566.jpg";"dataset/random_dataset/07566.jpg";"tiger"
"D:/dataset/random_dataset/00767.jpg";"dataset/random_dataset/00767.jpg";"tiger"
"D:/dataset/random_dataset/08868.jpg";"dataset/random_dataset/08868.jpg";"tiger"
"D:/dataset/random_dataset/07046.jpg";"dataset/random_dataset/07046.jpg";"tiger"
"D:/dataset/random_dataset/00527.jpg";"dataset/random_dataset/00527.jpg";"tiger"
"D:/dataset/random_dataset/09251.jpg";"dataset/random_dataset/09251.jpg";"tiger"
"D:/dataset/random_dataset/08115.jpg";"dataset/random_dataset/08115.jpg";"tiger"
"D:/dataset/random_dataset/02179.jpg";"dataset/random_dataset/02179.jpg";"tiger"
"D:/dataset/random_dataset/07771.jpg";"dataset/random_dataset/07771.jpg";"tiger"
"D:/dataset/random_dataset/06325.jpg";"dataset/random_dataset/06325.jpg";"tiger"
"D:/dataset/random_dataset/07253.jpg";"dataset/random_dataset/07253.jpg";"tiger"
"D:/dataset/random_dataset/06956.jpg";"dataset/random_dataset/06956.jpg";"tiger"
"D:/dataset/random_dataset/00816.jpg";"dataset/random_dataset/00816.jpg";"tiger"
"D:/dataset/random_dataset/02941.jpg";"dataset/random_dataset/02941.jpg";"tiger"
"D:/dataset/random_dataset/06977.jpg";"dataset/random_dataset/06977.jpg";"tiger"
"D:/dataset/random_dataset/02601.jpg";"dataset/random_dataset/02601.jpg";"tiger"
"D:/dataset/random_dataset/02182.jpg";"dataset/random_dataset/02182.jpg";"tiger"
"D:/dataset/random_dataset/07592.jpg";"dataset/random_dataset/07592.jpg";"tiger"
"D:/dataset/random_dataset/03908.jpg";"dataset/random_dataset/03908.jpg";"tiger"
"D:/dataset/random_dataset/00224.jpg";"dataset/random_dataset/00224.jpg";"tiger"
"D:/dataset/random_dataset/05921.jpg";"dataset/random_dataset/05921.jpg";"tiger"
"D:/dataset/random_dataset/04074.jpg";"dataset/random_dataset/04074.jpg";"tiger"
"D:/dataset/random_dataset/02573.jpg";"dataset/random_dataset/02573.jpg";"tiger"
"D:/dataset/random_dataset/08901.jpg";"dataset/random_dataset/08901.jpg";"tiger"
"D:/dataset/random_dataset/00001.jpg";"dataset/random_dataset/00001.jpg";"tiger"
"D:/dataset/random_dataset/03307.jpg";"dataset/random_dataset/03307.jpg";"tiger"
"D:/dataset/random_dataset/02482.jpg";"dataset/random_dataset/02482.jpg";"tiger"
"D:/dataset/random_dataset/09922.jpg";"dataset/random_dataset/09922.jpg";"tiger"
"D:/dataset/random_dataset/07114.jpg";"dataset/random_dataset/07114.jpg";"tiger"
"D:/dataset/random_dataset/04402.jpg";"dataset/random_dataset/04402.jpg";"tiger"
"D:/dataset/random_dataset/08363.jpg";"dataset/random_dataset/08363.jpg";"tiger"
"D:/dataset/random_dataset/00359.jpg";"dataset/random_dataset/00359.jpg";"tiger"
"D:/dataset/random_dataset/07958.jpg";"dataset/random_dataset/07958.jpg";"tiger"
"D:/dataset/random_dataset/03613.jpg";"dataset/random_dataset/03613.jpg";"tiger"
"D:/dataset/random_dataset/05827.jpg";"dataset/random_dataset/05827.jpg";"tiger"
"D:/dataset/random_dataset/08313.jpg";"dataset/random_dataset/08313.jpg";"tiger"
"D:/dataset/random_dataset/08816.jpg";"dataset/random_dataset/08816.jpg";"tiger"
"D:/dataset/random_dataset/09157.jpg";"dataset/random_dataset/09157.jpg";"tiger"
"D:/dataset/random_dataset/02730.jpg";"dataset/random_dataset/02730.jpg";"tiger"
"D:/dataset/random_dataset/07149.jpg";"dataset/random_dataset/07149.jpg";"tiger"
"D:/dataset/random_dataset/03801.jpg";"dataset/random_dataset/03801.jpg";"tiger"
"D:/dataset/random_dataset/07056.jpg";"dataset/random_dataset/07056.jpg";"tiger"
"D:/dataset/random_dataset/00161.jpg";"dataset/random_dataset/00161.jpg";"tiger"
"D:/dataset/random_dataset/01895.jpg";"dataset/random_dataset/01895.jpg";"tiger"
"D:/dataset/random_dataset/07662.jpg";"dataset/random_dataset/07662.jpg";"tiger"
"D:/dataset/random_dataset/07206.jpg";"dataset/random_dataset/07206.jpg";"tiger"
"D:/dataset/random_dataset/04561.jpg";"dataset/random_dataset/04561.jpg";"tiger"
"D:/dataset/random_dataset/04583.jpg";"dataset/random_dataset/04583.jpg";"tiger"
"D:/dataset/random_dataset/05533.jpg";"dataset/random_dataset/05533.jpg";"tiger"
"D:/dataset/random_dataset/02752.jpg";"dataset/random_dataset/02752.jpg";"tiger"
"D:/dataset/random_dataset/01183.jpg";"dataset/random_dataset/01183.jpg";"tiger"
"D:/dataset/random_dataset/04598.jpg";"dataset/random_dataset/04598.jpg";"tiger"
"D:/dataset/random_dataset/06878.jpg";"dataset/random_dataset/06878.jpg";"tiger"
"D:/dataset/random_dataset/06695.jpg";"dataset/random_dataset/06695.jpg";"tiger"
"D:/dataset/random_dataset/02250.jpg";"dataset/random_dataset/02250.jpg";"tiger"
"D:/dataset/random_dataset/01133.jpg";"dataset/random_dataset/01133.jpg";"tiger"
"D:/dataset/random_dataset/07972.jpg";"dataset/random_dataset/07972.jpg";"tiger"
"D:/dataset/random_dataset/03037.jpg";"dataset/random_dataset/03037.jpg";"tiger"
"D:/dataset/random_dataset/07031.jpg";"dataset/random_dataset/07031.jpg";"tiger"
"D:/dataset/random_dataset/02462.jpg";"dataset/random_dataset/02462.jpg";"tiger"
"D:/dataset/random_dataset/03522.jpg";"dataset/random_dataset/03522.jpg";"tiger"
"D:/dataset/random_dataset/03638.jpg";"dataset/random_dataset/03638.jpg";"tiger"
"D:/dataset/random_dataset/01407.jpg";"dataset/random_dataset/01407.jpg";"tiger"
"D:/dataset/random_dataset/01506.jpg";"dataset/random_dataset/01506.jpg";"tiger"
"D:/dataset/random_dataset/04727.jpg";"dataset/random_dataset/04727.jpg";"tiger"
"D:/dataset/random_dataset/05801.jpg";"dataset/random_dataset/05801.jpg";"tiger"
"D:/dataset/random_dataset/06857.jpg";"dataset/random_dataset/06857.jpg";"tiger"
"D:/dataset/random_dataset/02387.jpg";"dataset/random_dataset/02387.jpg";"tiger"
"D:/dataset/random_dataset/06722.jpg";"dataset/random_dataset/06722.jpg";"tiger"
"D:/dataset/random_dataset/09215.jpg";"dataset/random_dataset/09215.jpg";"tiger"
"D:/dataset/random_dataset/09262.jpg";"dataset/random_dataset/09262.jpg";"tiger"
"D:/dataset/random_dataset/00653.jpg";"dataset/random_dataset/00653.jpg";"tiger"
"D:/dataset/random_dataset/04530.jpg";"dataset/random_dataset/04530.jpg";"tiger"
"D:/dataset/random_dataset/02045.jpg";"dataset/random_dataset/02045.jpg";"tiger"
"D:/dataset/random_dataset/00470.jpg";"dataset/random_dataset/00470.jpg";"tiger"
"D:/dataset/random_dataset/02510.jpg";"dataset/random_dataset/02510.jpg";"tiger"
"D:/dataset/random_dataset/03764.jpg";"dataset/random_dataset/03764.jpg";"tiger"
"D:/dataset/random_dataset/04117.jpg";"dataset/random_dataset/04117.jpg";"tiger"
"D:/dataset/random_dataset/05591.jpg";"dataset/random_dataset/05591.jpg";"tiger"
"D:/dataset/random_dataset/01381.jpg";"dataset/random_dataset/01381.jpg";"tiger"
"D:/dataset/random_dataset/07728.jpg";"dataset/random_dataset/07728.jpg";"tiger"
"D:/dataset/random_dataset/09758.jpg";"dataset/random_dataset/09758.jpg";"tiger"
"D:/dataset/random_dataset/00134.jpg";"dataset/random_dataset/00134.jpg";"tiger"
"D:/dataset/random_dataset/09936.jpg";"dataset/random_dataset/09936.jpg";"tiger"
"D:/dataset/random_dataset/05394.jpg";"dataset/random_dataset/05394.jpg";"tiger"
"D:/dataset/random_dataset/01644.jpg";"dataset/random_dataset/01644.jpg";"tiger"
"D:/dataset/random_dataset/00329.jpg";"dataset/random_dataset/00329.jpg";"tiger"
"D:/dataset/random_dataset/04909.jpg";"dataset/random_dataset/04909.jpg";"tiger"
"D:/dataset/random_dataset/09979.jpg";"dataset/random_dataset/09979.jpg";"tiger"
"D:/dataset/random_dataset/08096.jpg";"dataset/random_dataset/08096.jpg";"tiger"
"D:/dataset/random_dataset/02684.jpg";"dataset/random_dataset/02684.jpg";"tiger"
"D:/dataset/random_dataset/08161.jpg";"dataset/random_dataset/08161.jpg";"tiger"
"D:/dataset/random_dataset/02554.jpg";"dataset/random_dataset/02554.jpg";"tiger"
"D:/dataset/random_dataset/04495.jpg";"dataset/random_dataset/04495.jpg";"tiger"
"D:/dataset/random_dataset/08803.jpg";"dataset/random_dataset/08803.jpg";"tiger"
"D:/dataset/random_dataset/07655.jpg";"dataset/random_dataset/07655.jpg";"tiger"
"D:/dataset/random_dataset/09967.jpg";"dataset/random_dataset/09967.jpg";"tiger"
"D:/dataset/random_dataset/00162.jpg";"dataset/random_dataset/00162.jpg";"tiger"
"D:/dataset/random_dataset/09585.jpg";"dataset/random_dataset/09585.jpg";"tiger"
"D:/dataset/random_dataset/08846.jpg";"dataset/random_dataset/08846.jpg";"tiger"
"D:/dataset/random_dataset/08490.jpg";"dataset/random_dataset/08490.jpg";"tiger"
"D:/dataset/random_dataset/05876.jpg";"dataset/random_dataset/05876.jpg";"tiger"
"D:/dataset/random_dataset/00780.jpg";"dataset/random_dataset/00780.jpg";"tiger"
"D:/dataset/random_dataset/01181.jpg";"dataset/random_dataset/01181.jpg";"tiger"
"D:/dataset/random_dataset/04654.jpg";"dataset/random_dataset/04654.jpg";"tiger"
"D:/dataset/random_dataset/04908.jpg";"dataset/random_dataset/04908.jpg";"tiger"
"D:/dataset/random_dataset/04052.jpg";"dataset/random_dataset/04052.jpg";"tiger"
"D:/dataset/random_dataset/08776.jpg";"dataset/random_dataset/08776.jpg";"tiger"
"D:/dataset/random_dataset/03100.jpg";"dataset/random_dataset/03100.jpg";"tiger"
"D:/dataset/random_dataset/00463.jpg";"dataset/random_dataset/00463.jpg";"tiger"
"D:/dataset/random_dataset/06952.jpg";"dataset/random_dataset/06952.jpg";"tiger"
"D:/dataset/random_dataset/04251.jpg";"dataset/random_dataset/04251.jpg";"tiger"
"D:/dataset/random_dataset/09769.jpg";"dataset/random_dataset/09769.jpg";"tiger"
"D:/dataset/random_dataset/04254.jpg";"dataset/random_dataset/04254.jpg";"tiger"
"D:/dataset/random_dataset/00287.jpg";"dataset/random_dataset/00287.jpg";"tiger"
"D:/dataset/random_dataset/06087.jpg";"dataset/random_dataset/06087.jpg";"tiger"
"D:/dataset/random_dataset/06496.jpg";"dataset/random_dataset/06496.jpg";"tiger"
"D:/dataset/random_dataset/05252.jpg";"dataset/random_dataset/05252.jpg";"tiger"
"D:/dataset/random_dataset/09514.jpg";"dataset/random_dataset/09514.jpg";"tiger"
"D:/dataset/random_dataset/05520.jpg";"dataset/random_dataset/05520.jpg";"tiger"
"D:/dataset/random_dataset/06906.jpg";"dataset/random_dataset/06906.jpg";"tiger"
"D:/dataset/random_dataset/07587.jpg";"dataset/random_dataset/07587.jpg";"tiger"
"D:/dataset/random_dataset/00457.jpg";"dataset/random_dataset/00457.jpg";"tiger"
"D:/dataset/random_dataset/03648.jpg";"dataset/random_dataset/03648.jpg";"tiger"
"D:/dataset/random_dataset/04144.jpg";"dataset/random_dataset/04144.jpg";"tiger"
"D:/dataset/random_dataset/01437.jpg";"dataset/random_dataset/01437.jpg";"tiger"
"D:/dataset/random_dataset/02712.jpg";"dataset/random_dataset/02712.jpg";"tiger"
"D:/dataset/random_dataset/07444.jpg";"dataset/random_dataset/07444.jpg";"tiger"
"D:/dataset/random_dataset/01653.jpg";"dataset/random_dataset/01653.jpg";"tiger"
"D:/dataset/random_dataset/05951.jpg";"dataset/random_dataset/05951.jpg";"tiger"
"D:/dataset/random_dataset/00677.jpg";"dataset/random_dataset/00677.jpg";"tiger"
"D:/dataset/random_dataset/01645.jpg";"dataset/random_dataset/01645.jpg";"tiger"
"D:/dataset/random_dataset/01093.jpg";"dataset/random_dataset/01093.jpg";"tiger"
"D:/dataset/random_dataset/03337.jpg";"dataset/random_dataset/03337.jpg";"tiger"
"D:/dataset/random_dataset/08487.jpg";"dataset/random_dataset/08487.jpg";"tiger"
"D:/dataset/random_dataset/00269.jpg";"dataset/random_dataset/00269.jpg";"tiger"
"D:/dataset/random_dataset/07973.jpg";"dataset/random_dataset/07973.jpg";"tiger"
"D:/dataset/random_dataset/07807.jpg";"dataset/random_dataset/07807.jpg";"tiger"
"D:/dataset/random_dataset/05976.jpg";"dataset/random_dataset/05976.jpg";"tiger"
"D:/dataset/random_dataset/02161.jpg";"dataset/random_dataset/02161.jpg";"tiger"
"D:/dataset/random_dataset/00752.jpg";"dataset/random_dataset/00752.jpg";"tiger"
"D:/dataset/random_dataset/07869.jpg";"dataset/random_dataset/07869.jpg";"tiger"
"D:/dataset/random_dataset/09385.jpg";"dataset/random_dataset/09385.jpg";"tiger"
"D:/dataset/random_dataset/01766.jpg";"dataset/random_dataset/01766.jpg";"tiger"
"D:/dataset/random_dataset/05345.jpg";"dataset/random_dataset/05345.jpg";"tiger"
"D:/dataset/random_dataset/05777.jpg";"dataset/random_dataset/05777.jpg";"tiger"
"D:/dataset/random_dataset/08042.jpg";"dataset/random_dataset/08042.jpg";"tiger"
"D:/dataset/random_dataset/04041.jpg";"dataset/random_dataset/04041.jpg";"tiger"
"D:/dataset/random_dataset/06329.jpg";"dataset/random_dataset/06329.jpg";"tiger"
"D:/dataset/random_dataset/03517.jpg";"dataset/random_dataset/03517.jpg";"tiger"
"D:/dataset/random_dataset/02697.jpg";"dataset/random_dataset/02697.jpg";"tiger"
"D:/dataset/random_dataset/07611.jpg";"dataset/random_dataset/07611.jpg";"tiger"
"D:/dataset/random_dataset/07094.jpg";"dataset/random_dataset/07094.jpg";"tiger"
"D:/dataset/random_dataset/01374.jpg";"dataset/random_dataset/01374.jpg";"tiger"
"D:/dataset/random_dataset/09057.jpg";"dataset/random_dataset/09057.jpg";"tiger"
"D:/dataset/random_dataset/08331.jpg";"dataset/random_dataset/08331.jpg";"tiger"
"D:/dataset/random_dataset/08275.jpg";"dataset/random_dataset/08275.jpg";"tiger"
"D:/dataset/random_dataset/01738.jpg";"dataset/random_dataset/01738.jpg";"tiger"
"D:/dataset/random_dataset/09329.jpg";"dataset/random_dataset/09329.jpg";"tiger"
"D:/dataset/random_dataset/00191.jpg";"dataset/random_dataset/00191.jpg";"tiger"
"D:/dataset/random_dataset/08307.jpg";"dataset/random_dataset/08307.jpg";"tiger"
"D:/dataset/random_dataset/02277.jpg";"dataset/random_dataset/02277.jpg";"tiger"
"D:/dataset/random_dataset/05291.jpg";"dataset/random_dataset/05291.jpg";"tiger"
"D:/dataset/random_dataset/09389.jpg";"dataset/random_dataset/09389.jpg";"tiger"
"D:/dataset/random_dataset/02958.jpg";"dataset/random_dataset/02958.jpg";"tiger"
"D:/dataset/random_dataset/08233.jpg";"dataset/random_dataset/08233.jpg";"tiger"
"D:/dataset/random_dataset/03060.jpg";"dataset/random_dataset/03060.jpg";"tiger"
"D:/dataset/random_dataset/09287.jpg";"dataset/random_dataset/09287.jpg";"tiger"
"D:/dataset/random_dataset/09786.jpg";"dataset/random_dataset/09786.jpg";"tiger"
"D:/dataset/random_dataset/06684.jpg";"dataset/random_dataset/06684.jpg";"tiger"
"D:/dataset/random_dataset/03205.jpg";"dataset/random_dataset/03205.jpg";"tiger"
"D:/dataset/random_dataset/01153.jpg";"dataset/random_dataset/01153.jpg";"tiger"
"D:/dataset/random_dataset/04535.jpg";"dataset/random_dataset/04535.jpg";"tiger"
"D:/dataset/random_dataset/03990.jpg";"dataset/random_dataset/03990.jpg";"tiger"
"D:/dataset/random_dataset/08941.jpg";"dataset/random_dataset/08941.jpg";"tiger"
"D:/dataset/random_dataset/06760.jpg";"dataset/random_dataset/06760.jpg";"tiger"
"D:/dataset/random_dataset/06935.jpg";"dataset/random_dataset/06935.jpg";"tiger"
"D:/dataset/random_dataset/05452.jpg";"dataset/random_dataset/05452.jpg";"tiger"
"D:/dataset/random_dataset/02192.jpg";"dataset/random_dataset/02192.jpg";"tiger"
"D:/dataset/random_dataset/05073.jpg";"dataset/random_dataset/05073.jpg";"tiger"
"D:/dataset/random_dataset/09969.jpg";"dataset/random_dataset/09969.jpg";"tiger"
"D:/dataset/random_dataset/02311.jpg";"dataset/random_dataset/02311.jpg";"tiger"
"D:/dataset/random_dataset/09087.jpg";"dataset/random_dataset/09087.jpg";"tiger"
"D:/dataset/random_dataset/05628.jpg";"dataset/random_dataset/05628.jpg";"tiger"
"D:/dataset/random_dataset/04417.jpg";"dataset/random_dataset/04417.jpg";"tiger"
"D:/dataset/random_dataset/00876.jpg";"dataset/random_dataset/00876.jpg";"tiger"
"D:/dataset/random_dataset/08678.jpg";"dataset/random_dataset/08678.jpg";"tiger"
"D:/dataset/random_dataset/00093.jpg";"dataset/random_dataset/00093.jpg";"tiger"
